"sep=	"
Shimmer_96A9_TimestampSync_Unix_CAL	Shimmer_96A9_Pressure_BMP180_CAL	Shimmer_96A9_Temperature_BMP180_CAL	
ms	kPa	Degrees Celsius	
1.7387356505504814E12	100.46330140860226	30.429437959968787	
1.738735650555364E12	100.46330140860226	30.429437959968787	
1.7387356505602468E12	100.4695800637251	30.429437959968787	
1.7387356505651294E12	100.4695800637251	30.429437959968787	
1.7387356505700122E12	100.45702275695197	30.429437959968787	
1.7387356505748948E12	100.45702275695197	30.429437959968787	
1.7387356505797776E12	100.4695800637251	30.429437959968787	
1.7387356505846602E12	100.4695800637251	30.429437959968787	
1.738735650589543E12	100.46644073572962	30.429437959968787	
1.7387356505944255E12	100.46644073572962	30.429437959968787	
1.7387356505993083E12	100.4695800637251	30.429437959968787	
1.738735650604191E12	100.4695800637251	30.429437959968787	
1.7387356506090737E12	100.46330140860226	30.429437959968787	
1.7387356506139563E12	100.46330140860226	30.429437959968787	
1.738735650618839E12	100.46330140860226	30.429437959968787	
1.7387356506237217E12	100.46330140860226	30.429437959968787	
1.7387356506286045E12	100.46330140860226	30.429437959968787	
1.7387356506334873E12	100.46330140860226	30.429437959968787	
1.7387356506383699E12	100.46644073572962	30.429437959968787	
1.7387356506432527E12	100.46644073572962	30.429437959968787	
1.7387356506481353E12	100.4695800637251	30.429437959968787	
1.738735650653018E12	100.4695800637251	30.429437959968787	
1.7387356506579006E12	100.46330140860226	30.429437959968787	
1.7387356506627834E12	100.46330140860226	30.429437959968787	
1.738735650667666E12	100.4695800637251	30.429437959968787	
1.7387356506725488E12	100.4695800637251	30.429437959968787	
1.7387356506774314E12	100.46644073572962	30.429437959968787	
1.7387356506823142E12	100.46644073572962	30.429437959968787	
1.7387356506871968E12	100.4695800637251	30.429437959968787	
1.7387356506920796E12	100.4695800637251	30.429437959968787	
1.7387356506969622E12	100.46330140860226	30.429437959968787	
1.738735650701845E12	100.46330140860226	30.429437959968787	
1.7387356507067275E12	100.46016208234306	30.429437959968787	
1.7387356507116104E12	100.46016208234306	30.429437959968787	
1.7387356507164932E12	100.46330140860226	30.429437959968787	
1.7387356507213757E12	100.46330140860226	30.429437959968787	
1.7387356507262585E12	100.46330140860226	30.429437959968787	
1.738735650731141E12	100.46330140860226	30.429437959968787	
1.738735650736024E12	100.4695800637251	30.429437959968787	
1.7387356507409065E12	100.4695800637251	30.429437959968787	
1.7387356507457893E12	100.46644073572962	30.429437959968787	
1.7387356507506719E12	100.46644073572962	30.429437959968787	
1.7387356507555547E12	100.46016208234306	30.429437959968787	
1.7387356507604373E12	100.46016208234306	30.429437959968787	
1.73873565076532E12	100.46330140860226	30.429437959968787	
1.7387356507702026E12	100.46330140860226	30.429437959968787	
1.7387356507750854E12	100.46330140860226	30.429437959968787	
1.738735650779968E12	100.46330140860226	30.429437959968787	
1.7387356507848508E12	100.46644073572962	30.429437959968787	
1.7387356507897334E12	100.46644073572962	30.429437959968787	
1.7387356507946162E12	100.4695800637251	30.429437959968787	
1.7387356507994988E12	100.4695800637251	30.429437959968787	
1.7387356508043816E12	100.4695800637251	30.429437959968787	
1.7387356508092644E12	100.4695800637251	30.429437959968787	
1.738735650814147E12	100.4695800637251	30.429437959968787	
1.7387356508190298E12	100.4695800637251	30.429437959968787	
1.7387356508239124E12	100.45702275695197	30.429437959968787	
1.7387356508287952E12	100.45702275695197	30.429437959968787	
1.7387356508336777E12	100.47271939258874	30.429437959968787	
1.7387356508385605E12	100.47271939258874	30.429437959968787	
1.738735650843443E12	100.46016208234306	30.429437959968787	
1.738735650848326E12	100.46016208234306	30.429437959968787	
1.7387356508532085E12	100.46644073572962	30.429437959968787	
1.7387356508580913E12	100.46644073572962	30.429437959968787	
1.7387356508629739E12	100.46644073572962	30.429437959968787	
1.7387356508678567E12	100.46644073572962	30.429437959968787	
1.7387356508727393E12	100.46644073572962	30.429437959968787	
1.738735650877622E12	100.46644073572962	30.429437959968787	
1.7387356508825046E12	100.46330140860226	30.429437959968787	
1.7387356508873875E12	100.46330140860226	30.429437959968787	
1.7387356508922703E12	100.46016208234306	30.429437959968787	
1.7387356508971528E12	100.46016208234306	30.429437959968787	
1.7387356509020356E12	100.4695800637251	30.429437959968787	
1.7387356509069182E12	100.4695800637251	30.429437959968787	
1.738735650911801E12	100.45702275695197	30.429437959968787	
1.7387356509166836E12	100.45702275695197	30.429437959968787	
1.7387356509215664E12	100.46330140860226	30.429437959968787	
1.738735650926449E12	100.46330140860226	30.429437959968787	
1.7387356509313318E12	100.46644073572962	30.429437959968787	
1.7387356509362144E12	100.46644073572962	30.429437959968787	
1.7387356509410972E12	100.46330140860226	30.429437959968787	
1.7387356509459797E12	100.46330140860226	30.429437959968787	
1.7387356509508625E12	100.4695800637251	30.429437959968787	
1.738735650955745E12	100.4695800637251	30.429437959968787	
1.738735650960628E12	100.46644073572962	30.429437959968787	
1.7387356509655105E12	100.46644073572962	30.429437959968787	
1.7387356509703933E12	100.46644073572962	30.429437959968787	
1.7387356509752761E12	100.46644073572962	30.429437959968787	
1.7387356509801587E12	100.46330140860226	30.429437959968787	
1.7387356509850415E12	100.46330140860226	30.429437959968787	
1.738735650989924E12	100.46330140860226	30.429437959968787	
1.738735650994807E12	100.46330140860226	30.429437959968787	
1.7387356509996895E12	100.45702275695197	30.429437959968787	
1.7387356510045723E12	100.45702275695197	30.429437959968787	
1.7387356510094548E12	100.46330140860226	30.429437959968787	
1.7387356510143376E12	100.46330140860226	30.429437959968787	
1.7387356510192202E12	100.4695800637251	30.429437959968787	
1.738735651024103E12	100.4695800637251	30.429437959968787	
1.7387356510289856E12	100.4695800637251	30.429437959968787	
1.7387356510338684E12	100.4695800637251	30.429437959968787	
1.738735651038751E12	100.46330140860226	30.429437959968787	
1.7387356510436338E12	100.46330140860226	30.429437959968787	
1.7387356510485164E12	100.46644073572962	30.429437959968787	
1.7387356510533992E12	100.46644073572962	30.429437959968787	
1.7387356510582817E12	100.46330140860226	30.429437959968787	
1.7387356510631646E12	100.46330140860226	30.429437959968787	
1.7387356510680474E12	100.45388343242905	30.429437959968787	
1.73873565107293E12	100.45388343242905	30.429437959968787	
1.7387356510778127E12	100.46644073572962	30.429437959968787	
1.7387356510826953E12	100.46644073572962	30.429437959968787	
1.7387356510875781E12	100.46644073572962	30.429437959968787	
1.7387356510924607E12	100.46644073572962	30.429437959968787	
1.7387356510973435E12	100.45074410877426	30.429437959968787	
1.738735651102226E12	100.45074410877426	30.429437959968787	
1.738735651107109E12	100.45702275695197	30.429437959968787	
1.7387356511119915E12	100.45702275695197	30.429437959968787	
1.7387356511168743E12	100.4637470439869	30.4535770933398	
1.7387356511217568E12	100.4637470439869	30.4535770933398	
1.7387356511266396E12	100.4637470439869	30.4535770933398	
1.7387356511315222E12	100.4637470439869	30.4535770933398	
1.738735651136405E12	100.45746806669551	30.4535770933398	
1.7387356511412876E12	100.45746806669551	30.4535770933398	
1.7387356511461704E12	100.47316551643571	30.4535770933398	
1.7387356511510532E12	100.47316551643571	30.4535770933398	
1.7387356511559358E12	100.47316551643571	30.4535770933398	
1.7387356511608186E12	100.47316551643571	30.4535770933398	
1.7387356511657012E12	100.4637470439869	30.4535770933398	
1.738735651170584E12	100.4637470439869	30.4535770933398	
1.7387356511754666E12	100.47316551643571	30.4535770933398	
1.7387356511803494E12	100.47316551643571	30.4535770933398	
1.738735651185232E12	100.47316551643571	30.4535770933398	
1.7387356511901147E12	100.47316551643571	30.4535770933398	
1.7387356511949973E12	100.4700260247512	30.4535770933398	
1.7387356511998801E12	100.4700260247512	30.4535770933398	
1.7387356512047627E12	100.46688653393494	30.4535770933398	
1.7387356512096455E12	100.46688653393494	30.4535770933398	
1.738735651214528E12	100.47316551643571	30.4535770933398	
1.738735651219411E12	100.47316551643571	30.4535770933398	
1.7387356512242935E12	100.46688653393494	30.4535770933398	
1.7387356512291763E12	100.46688653393494	30.4535770933398	
1.738735651234059E12	100.4637470439869	30.4535770933398	
1.7387356512389417E12	100.4637470439869	30.4535770933398	
1.7387356512438245E12	100.46688653393494	30.4535770933398	
1.738735651248707E12	100.46688653393494	30.4535770933398	
1.7387356512535898E12	100.47316551643571	30.4535770933398	
1.7387356512584724E12	100.47316551643571	30.4535770933398	
1.7387356512633552E12	100.46688653393494	30.4535770933398	
1.7387356512682378E12	100.46688653393494	30.4535770933398	
1.7387356512731206E12	100.4700260247512	30.4535770933398	
1.7387356512780032E12	100.4700260247512	30.4535770933398	
1.738735651282886E12	100.4637470439869	30.4535770933398	
1.7387356512877686E12	100.4637470439869	30.4535770933398	
1.7387356512926514E12	100.46688653393494	30.4535770933398	
1.738735651297534E12	100.46688653393494	30.4535770933398	
1.7387356513024167E12	100.4700260247512	30.4535770933398	
1.7387356513072993E12	100.4700260247512	30.4535770933398	
1.7387356513121821E12	100.4637470439869	30.4535770933398	
1.7387356513170647E12	100.4637470439869	30.4535770933398	
1.7387356513219475E12	100.46688653393494	30.4535770933398	
1.7387356513268303E12	100.46688653393494	30.4535770933398	
1.738735651331713E12	100.4637470439869	30.4535770933398	
1.7387356513365957E12	100.4637470439869	30.4535770933398	
1.7387356513414783E12	100.4637470439869	30.4535770933398	
1.738735651346361E12	100.4637470439869	30.4535770933398	
1.7387356513512437E12	100.4637470439869	30.4535770933398	
1.7387356513561265E12	100.4637470439869	30.4535770933398	
1.738735651361009E12	100.4700260247512	30.4535770933398	
1.7387356513658918E12	100.4700260247512	30.4535770933398	
1.7387356513707744E12	100.4700260247512	30.4535770933398	
1.7387356513756572E12	100.4700260247512	30.4535770933398	
1.7387356513805398E12	100.47630500898843	30.4535770933398	
1.7387356513854226E12	100.47630500898843	30.4535770933398	
1.7387356513903052E12	100.4700260247512	30.4535770933398	
1.738735651395188E12	100.4700260247512	30.4535770933398	
1.7387356514000706E12	100.47630500898843	30.4535770933398	
1.7387356514049534E12	100.47630500898843	30.4535770933398	
1.7387356514098362E12	100.46688653393494	30.4535770933398	
1.7387356514147188E12	100.46688653393494	30.4535770933398	
1.7387356514196016E12	100.47316551643571	30.4535770933398	
1.7387356514244841E12	100.47316551643571	30.4535770933398	
1.738735651429367E12	100.46688653393494	30.4535770933398	
1.7387356514342495E12	100.46688653393494	30.4535770933398	
1.7387356514391323E12	100.4637470439869	30.4535770933398	
1.738735651444015E12	100.4637470439869	30.4535770933398	
1.7387356514488977E12	100.4700260247512	30.4535770933398	
1.7387356514537803E12	100.4700260247512	30.4535770933398	
1.738735651458663E12	100.47316551643571	30.4535770933398	
1.7387356514635457E12	100.47316551643571	30.4535770933398	
1.7387356514684285E12	100.4700260247512	30.4535770933398	
1.738735651473311E12	100.4700260247512	30.4535770933398	
1.7387356514781938E12	100.4700260247512	30.4535770933398	
1.7387356514830764E12	100.4700260247512	30.4535770933398	
1.7387356514879592E12	100.4637470439869	30.4535770933398	
1.738735651492842E12	100.4637470439869	30.4535770933398	
1.7387356514977246E12	100.47630500898843	30.4535770933398	
1.7387356515026074E12	100.47630500898843	30.4535770933398	
1.73873565150749E12	100.4700260247512	30.4535770933398	
1.7387356515123728E12	100.4700260247512	30.4535770933398	
1.7387356515172554E12	100.4700260247512	30.4535770933398	
1.7387356515221382E12	100.4700260247512	30.4535770933398	
1.7387356515270208E12	100.4606075549071	30.4535770933398	
1.7387356515319036E12	100.4606075549071	30.4535770933398	
1.7387356515367861E12	100.4637470439869	30.4535770933398	
1.738735651541669E12	100.4637470439869	30.4535770933398	
1.7387356515465515E12	100.4700260247512	30.4535770933398	
1.7387356515514343E12	100.4700260247512	30.4535770933398	
1.738735651556317E12	100.4637470439869	30.4535770933398	
1.7387356515611997E12	100.4637470439869	30.4535770933398	
1.7387356515660823E12	100.4637470439869	30.4535770933398	
1.738735651570965E12	100.4637470439869	30.4535770933398	
1.7387356515758477E12	100.4700260247512	30.4535770933398	
1.7387356515807305E12	100.4700260247512	30.4535770933398	
1.7387356515856133E12	100.4637470439869	30.4535770933398	
1.7387356515904958E12	100.4637470439869	30.4535770933398	
1.7387356515953787E12	100.4637470439869	30.4535770933398	
1.7387356516002612E12	100.4637470439869	30.4535770933398	
1.738735651605144E12	100.4700260247512	30.4535770933398	
1.7387356516100266E12	100.4700260247512	30.4535770933398	
1.7387356516149094E12	100.4700260247512	30.4535770933398	
1.738735651619792E12	100.4700260247512	30.4535770933398	
1.7387356516246748E12	100.47316551643571	30.4535770933398	
1.7387356516295574E12	100.47316551643571	30.4535770933398	
1.7387356516344402E12	100.47630500898843	30.4535770933398	
1.7387356516393228E12	100.47630500898843	30.4535770933398	
1.7387356516442056E12	100.4637470439869	30.4535770933398	
1.7387356516490881E12	100.4637470439869	30.4535770933398	
1.738735651653971E12	100.4637470439869	30.4535770933398	
1.7387356516588535E12	100.4637470439869	30.4535770933398	
1.7387356516637363E12	100.4606075549071	30.4535770933398	
1.7387356516686191E12	100.4606075549071	30.4535770933398	
1.7387356516735017E12	100.46688653393494	30.4535770933398	
1.7387356516783845E12	100.46688653393494	30.4535770933398	
1.738735651683267E12	100.4606075549071	30.4535770933398	
1.73873565168815E12	100.4606075549071	30.4535770933398	
1.7387356516930325E12	100.4637470439869	30.4535770933398	
1.7387356516979153E12	100.4637470439869	30.4535770933398	
1.7387356517027979E12	100.4606075549071	30.4535770933398	
1.7387356517076807E12	100.4606075549071	30.4535770933398	
1.7387356517125632E12	100.46688653393494	30.4535770933398	
1.738735651717446E12	100.46688653393494	30.4535770933398	
1.7387356517223286E12	100.46688653393494	30.4535770933398	
1.7387356517272114E12	100.46688653393494	30.4535770933398	
1.738735651732094E12	100.4700260247512	30.4535770933398	
1.7387356517369768E12	100.4700260247512	30.4535770933398	
1.7387356517418594E12	100.47316551643571	30.4535770933398	
1.7387356517467422E12	100.47316551643571	30.4535770933398	
1.738735651751625E12	100.4637470439869	30.4535770933398	
1.7387356517565076E12	100.4637470439869	30.4535770933398	
1.7387356517613904E12	100.4700260247512	30.4535770933398	
1.738735651766273E12	100.4700260247512	30.4535770933398	
1.7387356517711558E12	100.46688653393494	30.4535770933398	
1.7387356517760383E12	100.46688653393494	30.4535770933398	
1.7387356517809211E12	100.4637470439869	30.4535770933398	
1.7387356517858037E12	100.4637470439869	30.4535770933398	
1.7387356517906865E12	100.46688653393494	30.4535770933398	
1.738735651795569E12	100.46688653393494	30.4535770933398	
1.738735651800452E12	100.4606075549071	30.4535770933398	
1.7387356518053345E12	100.4606075549071	30.4535770933398	
1.7387356518102173E12	100.46688653393494	30.4535770933398	
1.7387356518150999E12	100.46688653393494	30.4535770933398	
1.7387356518199827E12	100.4637470439869	30.4535770933398	
1.7387356518248652E12	100.4637470439869	30.4535770933398	
1.738735651829748E12	100.46688653393494	30.4535770933398	
1.7387356518346306E12	100.46688653393494	30.4535770933398	
1.7387356518395134E12	100.4637470439869	30.4535770933398	
1.7387356518443962E12	100.4637470439869	30.4535770933398	
1.7387356518492788E12	100.4637470439869	30.4535770933398	
1.7387356518541616E12	100.4637470439869	30.4535770933398	
1.7387356518590442E12	100.4700260247512	30.4535770933398	
1.738735651863927E12	100.4700260247512	30.4535770933398	
1.7387356518688096E12	100.45746806669551	30.4535770933398	
1.7387356518736924E12	100.45746806669551	30.4535770933398	
1.738735651878575E12	100.4637470439869	30.4535770933398	
1.7387356518834578E12	100.4637470439869	30.4535770933398	
1.7387356518883403E12	100.45746806669551	30.4535770933398	
1.7387356518932231E12	100.45746806669551	30.4535770933398	
1.7387356518981057E12	100.4637470439869	30.4535770933398	
1.7387356519029885E12	100.4637470439869	30.4535770933398	
1.738735651907871E12	100.4606075549071	30.4535770933398	
1.738735651912754E12	100.4606075549071	30.4535770933398	
1.7387356519176365E12	100.4637470439869	30.4535770933398	
1.7387356519225193E12	100.4637470439869	30.4535770933398	
1.738735651927402E12	100.4700260247512	30.4535770933398	
1.7387356519322847E12	100.4700260247512	30.4535770933398	
1.7387356519371675E12	100.4606075549071	30.4535770933398	
1.73873565194205E12	100.4606075549071	30.4535770933398	
1.7387356519469329E12	100.45746806669551	30.4535770933398	
1.7387356519518154E12	100.45746806669551	30.4535770933398	
1.7387356519566982E12	100.47316551643571	30.4535770933398	
1.7387356519615808E12	100.47316551643571	30.4535770933398	
1.7387356519664636E12	100.4637470439869	30.4535770933398	
1.7387356519713462E12	100.4637470439869	30.4535770933398	
1.738735651976229E12	100.4606075549071	30.4535770933398	
1.7387356519811116E12	100.4606075549071	30.4535770933398	
1.7387356519859944E12	100.4606075549071	30.4535770933398	
1.738735651990877E12	100.4606075549071	30.4535770933398	
1.7387356519957598E12	100.4637470439869	30.4535770933398	
1.7387356520006423E12	100.4637470439869	30.4535770933398	
1.7387356520055251E12	100.4637470439869	30.4535770933398	
1.738735652010408E12	100.4637470439869	30.4535770933398	
1.7387356520152905E12	100.47630500898843	30.4535770933398	
1.7387356520201733E12	100.47630500898843	30.4535770933398	
1.738735652025056E12	100.4637470439869	30.4535770933398	
1.7387356520299387E12	100.4637470439869	30.4535770933398	
1.7387356520348213E12	100.4637470439869	30.4535770933398	
1.738735652039704E12	100.4637470439869	30.4535770933398	
1.7387356520445867E12	100.46688653393494	30.4535770933398	
1.7387356520494695E12	100.46688653393494	30.4535770933398	
1.738735652054352E12	100.4700260247512	30.4535770933398	
1.7387356520592349E12	100.4700260247512	30.4535770933398	
1.7387356520641174E12	100.4700260247512	30.4535770933398	
1.7387356520690002E12	100.4700260247512	30.4535770933398	
1.7387356520738828E12	100.4637470439869	30.4535770933398	
1.7387356520787656E12	100.4637470439869	30.4535770933398	
1.7387356520836482E12	100.4637470439869	30.4535770933398	
1.738735652088531E12	100.4637470439869	30.4535770933398	
1.7387356520934136E12	100.4637470439869	30.4535770933398	
1.7387356520982964E12	100.4637470439869	30.4535770933398	
1.7387356521031792E12	100.4637470439869	30.4535770933398	
1.7387356521080618E12	100.4637470439869	30.4535770933398	
1.7387356521129446E12	100.4606075549071	30.4535770933398	
1.7387356521178271E12	100.4606075549071	30.4535770933398	
1.73873565212271E12	100.4700260247512	30.4535770933398	
1.7387356521275925E12	100.4700260247512	30.4535770933398	
1.7387356521324753E12	100.4637470439869	30.4535770933398	
1.738735652137358E12	100.4637470439869	30.4535770933398	
1.7387356521422407E12	100.46688653393494	30.4535770933398	
1.7387356521471233E12	100.46688653393494	30.4535770933398	
1.738735652152006E12	100.4700260247512	30.4535770933398	
1.7387356521568887E12	100.4700260247512	30.4535770933398	
1.7387356521617715E12	100.4637470439869	30.4535770933398	
1.738735652166654E12	100.4637470439869	30.4535770933398	
1.7387356521715369E12	100.4637470439869	30.4535770933398	
1.7387356521764194E12	100.4637470439869	30.4535770933398	
1.7387356521813022E12	100.4700260247512	30.4535770933398	
1.738735652186185E12	100.4700260247512	30.4535770933398	
1.7387356521910676E12	100.4700260247512	30.4535770933398	
1.7387356521959504E12	100.4700260247512	30.4535770933398	
1.738735652200833E12	100.4606075549071	30.4535770933398	
1.7387356522057158E12	100.4606075549071	30.4535770933398	
1.7387356522105984E12	100.4700260247512	30.4535770933398	
1.7387356522154812E12	100.4700260247512	30.4535770933398	
1.7387356522203638E12	100.46688653393494	30.4535770933398	
1.7387356522252466E12	100.46688653393494	30.4535770933398	
1.7387356522301292E12	100.4606075549071	30.4535770933398	
1.738735652235012E12	100.4606075549071	30.4535770933398	
1.7387356522398945E12	100.46688653393494	30.4535770933398	
1.7387356522447773E12	100.46688653393494	30.4535770933398	
1.73873565224966E12	100.4637470439869	30.4535770933398	
1.7387356522545427E12	100.4637470439869	30.4535770933398	
1.7387356522594253E12	100.45432857935215	30.4535770933398	
1.738735652264308E12	100.45432857935215	30.4535770933398	
1.738735652269191E12	100.4606075549071	30.4535770933398	
1.7387356522740735E12	100.4606075549071	30.4535770933398	
1.7387356522789563E12	100.4637470439869	30.4535770933398	
1.7387356522838389E12	100.4637470439869	30.4535770933398	
1.7387356522887217E12	100.4637470439869	30.4535770933398	
1.7387356522936042E12	100.4637470439869	30.4535770933398	
1.738735652298487E12	100.45746806669551	30.4535770933398	
1.7387356523033696E12	100.45746806669551	30.4535770933398	
1.7387356523082524E12	100.4700260247512	30.4535770933398	
1.738735652313135E12	100.4700260247512	30.4535770933398	
1.7387356523180178E12	100.4606075549071	30.4535770933398	
1.7387356523229004E12	100.4606075549071	30.4535770933398	
1.7387356523277832E12	100.4637470439869	30.4535770933398	
1.7387356523326658E12	100.4637470439869	30.4535770933398	
1.7387356523375486E12	100.4606075549071	30.4535770933398	
1.7387356523424312E12	100.4606075549071	30.4535770933398	
1.738735652347314E12	100.4700260247512	30.4535770933398	
1.7387356523521965E12	100.4700260247512	30.4535770933398	
1.7387356523570793E12	100.4606075549071	30.4535770933398	
1.7387356523619622E12	100.4606075549071	30.4535770933398	
1.7387356523668447E12	100.4700260247512	30.4535770933398	
1.7387356523717275E12	100.4700260247512	30.4535770933398	
1.73873565237661E12	100.4606075549071	30.4535770933398	
1.738735652381493E12	100.4606075549071	30.4535770933398	
1.7387356523863755E12	100.4606075549071	30.4535770933398	
1.7387356523912583E12	100.4606075549071	30.4535770933398	
1.7387356523961409E12	100.45746806669551	30.4535770933398	
1.7387356524010237E12	100.45746806669551	30.4535770933398	
1.7387356524059062E12	100.45432857935215	30.4535770933398	
1.738735652410789E12	100.45432857935215	30.4535770933398	
1.7387356524156716E12	100.4637470439869	30.4535770933398	
1.7387356524205544E12	100.4637470439869	30.4535770933398	
1.738735652425437E12	100.4637470439869	30.4535770933398	
1.7387356524303198E12	100.4637470439869	30.4535770933398	
1.7387356524352024E12	100.46688653393494	30.4535770933398	
1.7387356524400852E12	100.46688653393494	30.4535770933398	
1.738735652444968E12	100.47630500898843	30.4535770933398	
1.7387356524498506E12	100.47630500898843	30.4535770933398	
1.7387356524547334E12	100.4637470439869	30.4535770933398	
1.738735652459616E12	100.4637470439869	30.4535770933398	
1.7387356524644988E12	100.4700260247512	30.4535770933398	
1.7387356524693813E12	100.4700260247512	30.4535770933398	
1.7387356524742642E12	100.4606075549071	30.4535770933398	
1.7387356524791467E12	100.4606075549071	30.4535770933398	
1.7387356524840295E12	100.4637470439869	30.4535770933398	
1.738735652488912E12	100.4637470439869	30.4535770933398	
1.738735652493795E12	100.47630500898843	30.4535770933398	
1.7387356524986775E12	100.47630500898843	30.4535770933398	
1.7387356525035603E12	100.4700260247512	30.4535770933398	
1.7387356525084429E12	100.4700260247512	30.4535770933398	
1.7387356525133257E12	100.45746806669551	30.4535770933398	
1.7387356525182083E12	100.45746806669551	30.4535770933398	
